"from","to"
27,34
27,35
27,36
27,37
27,44
27,51
27,52
27,53
27,57
27,59
27,60
27,62
27,63
27,68
27,69
27,73
27,74
27,77
27,80
27,82
27,84
27,87
27,88
27,90
27,98
27,102
27,104
27,109
27,116
27,119
27,121
27,125
27,127
27,130
27,146
27,148
27,158
27,170
27,187
27,212
28,26
28,33
28,134
28,158
30,3
30,4
30,11
30,13
30,14
30,15
30,19
30,21
30,22
30,27
30,32
30,35
30,36
30,44
30,51
30,52
30,60
30,62
30,63
30,68
30,69
30,70
30,73
30,80
30,82
30,83
30,84
30,87
30,88
30,90
30,91
30,98
30,121
30,148
32,80
32,117
33,25
33,125
33,134
33,146
33,158
33,212
34,7
34,8
34,18
34,26
34,110
34,212
35,3
35,4
35,7
35,8
35,11
35,13
35,14
35,15
35,21
35,22
35,27
35,29
35,30
35,32
35,35
35,36
35,37
35,44
35,48
35,51
35,52
35,53
35,59
35,62
35,63
35,68
35,69
35,73
35,78
35,82
35,84
35,88
35,90
35,98
35,99
35,102
35,148
35,150
35,158
35,187
36,4
36,11
36,13
36,14
36,15
36,22
36,27
36,30
36,35
36,44
36,52
36,80
36,98
36,121
36,178
37,3
37,15
37,21
37,26
37,27
37,29
37,63
39,28
39,29
39,158
39,190
39,212
40,52
40,134
40,187
42,18
43,19
43,67
43,92
43,125
43,133
43,134
43,158
43,212
44,3
44,4
44,7
44,8
44,11
44,13
44,14
44,15
44,21
44,22
44,27
44,30
44,34
44,35
44,36
44,37
44,52
44,59
44,62
44,63
44,68
44,69
44,70
44,74
44,82
44,84
44,87
44,109
44,119
44,134
44,148
44,182
45,4
45,6
45,7
45,8
45,10
45,14
45,15
45,16
45,18
45,22
45,23
45,25
45,26
45,27
45,29
45,31
45,32
45,33
45,34
45,35
45,36
45,37
45,39
45,42
45,44
45,48
45,55
45,58
45,59
45,66
45,67
45,68
45,70
45,72
45,74
45,76
45,79
45,94
45,96
45,97
45,103
45,104
45,108
45,112
45,117
45,119
45,120
45,125
45,127
45,128
45,130
45,134
45,136
45,146
45,158
45,165
45,170
45,178
45,182
45,193
49,4
49,5
49,7
49,8
49,9
49,11
49,14
49,15
49,22
49,25
49,26
49,27
49,32
49,33
49,34
49,35
49,36
49,37
49,39
49,42
49,44
49,48
49,49
49,51
49,55
49,57
49,59
49,60
49,66
49,68
49,70
49,74
49,78
49,80
49,82
49,90
49,91
49,94
49,95
49,96
49,108
49,109
49,116
49,119
49,125
49,127
49,182
49,187
52,14
52,22
52,36
52,44
52,63
52,68
52,69
52,84
55,108
58,7
58,10
58,16
58,45
58,76
58,79
58,94
58,97
58,103
58,112
58,127
60,51
60,88
62,14
62,35
62,44
62,52
62,68
62,84
62,87
63,3
63,4
63,11
63,14
63,15
63,30
63,69
63,74
63,84
63,87
68,15
68,27
68,35
68,36
68,44
68,48
68,52
68,62
68,82
68,84
69,3
69,11
69,14
69,15
69,22
69,30
69,32
69,35
69,36
69,51
69,52
69,63
69,68
69,73
69,84
69,87
69,88
69,98
69,148
71,113
71,158
73,3
73,11
73,13
73,14
73,15
73,21
73,22
73,27
73,30
73,32
73,35
73,36
73,42
73,63
73,68
73,69
73,88
73,98
73,102
73,117
73,121
73,148
74,3
74,4
74,11
74,14
74,15
74,22
74,27
74,36
76,23
76,31
76,32
76,45
76,112
76,178
77,51
79,7
79,10
79,16
79,23
79,32
79,45
79,58
79,76
79,94
79,97
80,11
80,15
80,36
81,7
81,10
81,58
81,66
81,70
81,76
81,97
81,103
81,112
81,127
82,4
82,11
82,14
82,15
82,19
82,22
82,27
82,35
82,37
82,44
82,53
82,68
82,74
82,150
84,3
84,15
84,22
84,30
84,52
84,68
84,69
84,80
84,87
84,89
86,77
86,90
86,94
87,3
87,27
87,30
87,63
87,69
88,3
88,22
88,27
88,36
88,51
88,69
88,77
90,86
92,59
93,14
93,21
93,27
93,28
93,33
93,82
93,127
95,94
96,4
96,7
96,8
96,11
96,15
96,22
96,23
96,27
96,32
96,35
96,36
96,37
96,44
96,45
96,49
96,58
96,70
96,76
96,82
96,94
96,108
96,125
96,148
98,11
98,13
98,27
98,30
98,32
98,36
98,68
98,73
98,82
98,90
98,121
101,7
101,10
101,16
101,45
101,58
101,76
101,97
102,70
105,2
105,3
105,4
105,6
105,7
105,8
105,9
105,10
105,11
105,14
105,15
105,18
105,22
105,23
105,25
105,26
105,27
105,29
105,31
105,32
105,33
105,34
105,35
105,36
105,37
105,39
105,44
105,45
105,48
105,51
105,59
105,60
105,62
105,68
105,76
105,78
105,80
105,82
105,90
105,99
105,103
105,105
105,109
105,112
105,119
105,125
105,128
105,134
105,146
105,148
105,150
105,156
105,158
105,165
105,166
105,178
105,182
105,187
105,212
107,5
107,7
107,8
107,10
107,11
107,15
107,19
107,22
107,25
107,27
107,32
107,33
107,35
107,37
107,44
107,48
107,55
107,57
107,59
107,60
107,66
107,70
107,82
107,90
107,94
107,96
107,108
107,109
107,116
107,119
107,134
107,146
107,158
107,187
109,25
109,37
109,57
109,67
109,75
109,113
109,115
109,119
109,134
109,138
109,150
109,168
109,187
109,212
110,158
110,212
111,146
112,120
114,4
114,5
114,6
114,7
114,8
114,9
114,11
114,13
114,14
114,15
114,19
114,21
114,22
114,25
114,26
114,27
114,32
114,33
114,34
114,35
114,36
114,37
114,44
114,45
114,49
114,53
114,55
114,59
114,60
114,63
114,66
114,68
114,70
114,74
114,76
114,80
114,82
114,91
114,94
114,96
114,98
114,108
114,109
114,112
114,128
114,146
114,148
114,170
114,182
114,187
117,19
121,3
121,13
121,14
121,27
121,30
121,36
121,68
121,73
121,98
123,27
132,37
138,14
138,15
138,27
138,44
138,68
138,80
138,115
140,8
142,57
146,25
146,33
146,134
146,158
148,3
151,32
153,158
154,7
154,9
154,14
154,27
154,44
154,68
154,80
154,109
154,148
154,168
161,19
163,14
163,80
165,165
166,2
166,23
166,99
169,22
169,157
172,158
174,44
187,213
195,139
203,11
2,7
2,8
2,23
2,26
2,29
2,31
2,34
2,67
2,105
2,110
2,156
2,166
2,182
2,212
3,2
3,7
3,8
3,11
3,14
3,15
3,22
3,23
3,27
3,30
3,32
3,35
3,37
3,44
3,48
3,51
3,52
3,60
3,63
3,68
3,69
3,73
3,74
3,77
3,84
3,86
3,87
3,88
3,90
3,146
4,3
4,6
4,7
4,8
4,11
4,13
4,14
4,15
4,21
4,22
4,25
4,26
4,27
4,29
4,30
4,32
4,34
4,35
4,36
4,37
4,42
4,44
4,52
4,53
4,57
4,59
4,60
4,62
4,63
4,68
4,69
4,73
4,74
4,82
4,84
4,88
4,104
4,119
4,121
4,146
4,148
4,150
4,156
4,159
4,181
4,212
5,7
5,8
5,17
5,23
5,29
5,34
5,48
5,49
5,53
5,95
5,96
5,109
5,130
5,150
6,7
6,8
6,10
6,17
6,23
6,25
6,29
6,39
6,45
6,48
6,76
6,79
6,82
6,103
6,104
6,112
6,128
7,2
7,18
7,23
7,25
7,26
7,29
7,31
7,34
7,39
7,44
7,57
7,66
7,67
7,96
7,105
7,108
7,109
7,112
7,120
7,134
7,138
7,150
7,155
7,156
7,157
7,166
8,2
8,138
8,140
8,166
9,2
9,8
9,9
9,10
9,18
9,23
9,25
9,26
9,29
9,31
9,34
9,39
9,44
9,57
9,66
9,67
9,96
9,105
9,108
9,112
9,120
9,134
9,140
9,150
9,156
9,157
9,166
10,2
10,8
10,9
10,23
10,26
10,105
10,109
10,155
11,2
11,3
11,4
11,7
11,8
11,9
11,10
11,13
11,14
11,15
11,17
11,21
11,22
11,23
11,25
11,26
11,27
11,29
11,30
11,31
11,32
11,34
11,35
11,36
11,39
11,44
11,45
11,52
11,54
11,59
11,60
11,62
11,63
11,68
11,69
11,73
11,74
11,76
11,80
11,82
11,84
11,87
11,88
11,90
11,96
11,98
11,100
11,102
11,108
11,109
11,110
11,119
11,121
11,127
11,136
11,148
11,150
11,156
11,178
11,182
11,193
11,212
12,7
12,8
13,7
13,8
13,21
13,30
13,32
13,36
13,73
13,98
13,121
14,2
14,3
14,4
14,5
14,6
14,7
14,8
14,9
14,10
14,11
14,13
14,15
14,16
14,17
14,21
14,22
14,23
14,25
14,27
14,29
14,30
14,32
14,34
14,35
14,36
14,37
14,39
14,42
14,44
14,45
14,52
14,54
14,57
14,59
14,60
14,62
14,63
14,68
14,69
14,72
14,73
14,74
14,75
14,76
14,78
14,80
14,82
14,84
14,87
14,88
14,96
14,98
14,100
14,104
14,105
14,108
14,109
14,118
14,119
14,121
14,134
14,139
14,146
14,148
14,150
14,156
14,157
14,166
14,170
14,173
14,180
14,182
14,187
15,3
15,4
15,7
15,8
15,10
15,11
15,13
15,14
15,17
15,21
15,22
15,23
15,25
15,27
15,29
15,30
15,31
15,32
15,34
15,35
15,36
15,37
15,39
15,40
15,42
15,44
15,45
15,48
15,52
15,57
15,59
15,60
15,62
15,63
15,68
15,69
15,72
15,73
15,74
15,76
15,80
15,82
15,83
15,84
15,86
15,87
15,88
15,90
15,96
15,98
15,100
15,102
15,109
15,116
15,117
15,119
15,121
15,133
15,134
15,146
15,148
15,156
15,193
15,212
16,58
16,79
16,97
17,110
17,134
17,150
17,155
17,190
18,7
18,8
19,7
19,8
21,3
21,4
21,7
21,8
21,11
21,13
21,14
21,15
21,22
21,27
21,32
21,35
21,36
21,37
21,40
21,44
21,73
21,80
21,82
22,2
22,3
22,4
22,5
22,6
22,7
22,8
22,9
22,11
22,13
22,14
22,15
22,16
22,17
22,21
22,23
22,25
22,27
22,29
22,30
22,31
22,32
22,34
22,35
22,36
22,37
22,39
22,40
22,42
22,44
22,45
22,48
22,49
22,51
22,52
22,53
22,54
22,55
22,57
22,59
22,60
22,62
22,63
22,66
22,67
22,68
22,69
22,71
22,73
22,74
22,76
22,77
22,79
22,80
22,82
22,83
22,84
22,86
22,87
22,88
22,90
22,92
22,96
22,98
22,100
22,104
22,105
22,108
22,109
22,115
22,116
22,117
22,119
22,121
22,128
22,134
22,138
22,146
22,148
22,150
22,156
22,178
22,182
22,212
23,7
23,8
23,9
23,15
23,36
23,39
23,140
24,69
25,146
26,7
26,8
26,18
26,29
26,34
27,2
27,3
27,4
27,7
27,8
27,10
27,11
27,13
27,14
27,15
27,17
27,21
27,22
27,23
27,25
27,29
27,30
27,31
27,32
27,35
27,36
27,37
27,44
27,45
27,52
27,53
27,54
27,57
27,58
27,59
27,62
27,63
27,67
27,68
27,69
27,74
27,80
27,82
27,84
27,87
27,100
27,105
27,108
27,125
27,127
27,130
27,134
27,148
27,150
27,156
27,157
27,182
27,187
27,193
27,212
28,7
28,8
29,7
29,8
29,10
29,23
29,31
29,105
29,134
29,139
29,140
30,2
30,6
30,7
30,8
30,11
30,14
30,15
30,21
30,22
30,23
30,27
30,31
30,32
30,36
30,37
30,42
30,44
30,45
30,48
30,52
30,59
30,63
30,68
30,69
30,73
30,80
30,82
30,83
30,84
30,87
30,88
30,90
30,98
30,102
30,121
30,148
31,2
31,7
31,8
31,9
31,10
31,11
31,18
31,23
31,35
31,96
31,105
31,134
32,7
32,8
32,14
32,15
32,25
32,42
32,72
32,73
32,83
32,86
32,88
32,100
32,116
32,117
32,133
33,7
33,8
33,134
34,7
34,8
34,9
34,18
34,26
34,29
34,39
35,2
35,3
35,4
35,5
35,7
35,8
35,9
35,11
35,13
35,14
35,15
35,16
35,17
35,21
35,22
35,23
35,25
35,27
35,29
35,30
35,31
35,32
35,34
35,36
35,37
35,39
35,42
35,44
35,45
35,49
35,51
35,52
35,53
35,54
35,55
35,58
35,59
35,60
35,62
35,63
35,66
35,68
35,69
35,73
35,74
35,76
35,77
35,78
35,79
35,80
35,82
35,84
35,87
35,88
35,94
35,95
35,96
35,98
35,105
35,108
35,109
35,116
35,121
35,127
35,134
35,140
35,148
35,150
35,156
35,170
35,180
35,182
35,187
36,3
36,4
36,7
36,8
36,11
36,13
36,14
36,15
36,22
36,27
36,30
36,35
36,37
36,44
36,62
36,63
36,69
36,73
36,74
36,80
36,82
36,84
36,87
36,156
36,178
37,3
37,7
37,8
37,14
37,15
37,23
37,29
37,34
37,59
37,69
37,88
37,193
39,7
39,8
39,9
39,23
39,34
39,105
39,190
39,212
40,7
40,8
40,187
41,32
42,7
42,8
42,15
42,83
42,117
42,127
43,17
43,92
43,113
43,212
44,3
44,4
44,7
44,8
44,9
44,11
44,14
44,15
44,21
44,22
44,25
44,27
44,29
44,30
44,34
44,35
44,36
44,40
44,52
44,59
44,62
44,63
44,68
44,69
44,71
44,73
44,82
44,84
44,105
44,109
44,113
44,119
44,125
44,128
44,134
44,148
44,193
45,2
45,6
45,7
45,8
45,9
45,10
45,16
45,23
45,25
45,26
45,29
45,31
45,32
45,34
45,35
45,39
45,42
45,48
45,55
45,58
45,66
45,76
45,79
45,94
45,95
45,96
45,97
45,103
45,105
45,108
45,109
45,112
45,116
45,119
45,120
45,125
45,127
45,128
45,130
45,134
45,136
45,146
45,165
45,178
45,182
45,212
47,7
47,8
47,31
49,5
49,7
49,8
49,48
49,95
49,96
49,108
51,48
51,60
51,86
52,2
52,14
52,35
52,44
52,62
52,68
52,84
52,90
52,98
55,6
55,7
55,8
55,66
55,108
58,7
58,8
58,16
58,79
58,97
60,2
60,3
60,6
60,7
60,8
60,44
60,45
60,51
60,62
60,77
60,86
60,88
60,90
60,102
60,105
62,7
62,8
62,52
62,68
62,84
62,119
62,125
62,146
63,3
63,4
63,7
63,8
63,15
63,22
63,30
63,32
63,35
63,42
63,44
63,52
63,69
63,73
63,84
63,87
63,98
63,100
63,148
65,100
66,7
66,8
66,55
68,4
68,7
68,8
68,9
68,15
68,21
68,22
68,27
68,35
68,40
68,44
68,48
68,52
68,62
68,84
68,90
69,3
69,4
69,7
69,8
69,11
69,15
69,22
69,23
69,30
69,32
69,36
69,37
69,39
69,40
69,42
69,44
69,45
69,52
69,63
69,68
69,77
69,80
69,84
69,86
69,87
69,88
69,98
69,100
69,133
71,92
73,7
73,8
73,11
73,15
73,21
73,30
73,32
73,36
73,44
73,98
73,117
73,121
74,4
74,11
74,14
74,15
74,22
74,53
74,100
74,150
76,6
76,7
76,8
76,16
76,23
76,45
76,58
76,97
77,51
78,59
79,97
80,7
80,8
80,11
80,13
80,36
81,7
81,8
82,4
82,5
82,7
82,8
82,14
82,15
82,27
82,35
82,37
82,44
82,53
82,69
82,74
82,84
82,109
82,140
83,32
84,3
84,7
84,8
84,11
84,15
84,22
84,27
84,35
84,44
84,52
84,63
84,68
84,69
84,83
84,87
86,14
86,32
86,51
86,52
86,77
86,90
87,3
87,30
87,44
87,52
87,63
87,69
87,84
87,88
88,3
88,7
88,8
88,14
88,15
88,22
88,44
88,48
88,51
88,60
88,68
88,69
88,77
88,86
88,87
88,90
89,7
89,8
89,25
90,48
90,51
90,60
90,77
90,86
93,14
93,21
93,27
93,36
93,83
93,97
93,148
96,7
96,8
96,23
96,66
96,100
97,16
98,7
98,8
98,11
98,13
98,15
98,22
98,30
98,32
98,73
98,100
98,121
101,7
101,8
105,7
105,8
105,17
105,99
105,156
105,165
105,166
107,95
109,67
109,75
109,92
109,104
109,113
109,115
109,119
109,138
109,150
109,168
110,212
112,120
112,130
112,178
114,7
114,8
117,32
117,42
117,83
117,116
121,21
121,30
121,32
121,35
121,44
121,63
121,73
121,83
121,98
128,112
128,178
129,193
138,168
140,8
146,7
146,8
148,35
154,7
154,8
155,190
156,166
172,7
172,8
182,14
186,100
189,35
2,2
2,4
2,6
2,7
2,8
2,9
2,10
2,15
2,18
2,23
2,25
2,26
2,29
2,31
2,32
2,33
2,34
2,39
2,42
2,45
2,51
2,59
2,76
2,91
2,96
2,99
2,103
2,105
2,109
2,110
2,112
2,134
2,146
2,150
2,156
2,158
2,182
2,187
3,14
3,15
3,22
3,27
3,30
3,32
3,35
3,37
3,44
3,48
3,51
3,52
3,59
3,63
3,68
3,69
3,73
3,77
3,84
3,87
3,88
3,90
4,3
4,13
4,14
4,15
4,22
4,27
4,30
4,32
4,35
4,44
4,52
4,59
4,62
4,68
4,69
4,73
4,74
4,82
4,84
4,90
4,91
4,98
4,119
4,121
4,148
5,7
5,8
5,9
5,25
5,27
5,29
5,33
5,42
5,44
5,48
5,51
5,53
5,59
5,70
5,83
5,90
5,108
5,109
5,116
5,125
5,127
5,134
5,146
5,158
6,6
6,7
6,8
6,14
6,18
6,23
6,29
6,32
6,34
6,45
6,55
6,59
6,74
6,76
6,90
6,103
6,104
6,109
6,112
6,119
6,128
6,134
6,178
6,187
7,25
7,26
7,29
7,34
7,39
7,119
7,150
8,29
8,34
8,140
9,8
9,25
9,26
9,39
9,119
10,150
11,4
11,7
11,8
11,13
11,14
11,15
11,22
11,25
11,27
11,29
11,30
11,32
11,35
11,36
11,37
11,39
11,44
11,45
11,63
11,68
11,69
11,73
11,80
11,82
11,87
11,88
11,98
11,119
11,121
11,148
12,158
13,22
13,26
13,32
13,35
13,36
13,73
13,80
13,98
13,121
14,4
14,7
14,8
14,11
14,13
14,15
14,21
14,22
14,27
14,29
14,30
14,32
14,35
14,37
14,44
14,52
14,54
14,57
14,59
14,62
14,68
14,69
14,70
14,73
14,74
14,78
14,80
14,82
14,84
14,88
14,98
14,116
14,119
14,121
14,150
14,173
14,182
14,187
15,3
15,4
15,7
15,8
15,11
15,13
15,14
15,21
15,22
15,25
15,27
15,29
15,30
15,32
15,34
15,35
15,36
15,37
15,42
15,44
15,48
15,51
15,52
15,59
15,60
15,62
15,63
15,68
15,69
15,73
15,74
15,77
15,82
15,84
15,87
15,88
15,90
15,91
15,98
15,109
15,119
15,121
15,133
15,148
15,212
16,97
17,7
17,8
17,26
17,28
17,34
17,39
17,57
17,59
17,116
17,119
17,125
17,134
17,155
17,158
17,187
17,190
17,212
19,109
21,4
21,7
21,8
21,11
21,14
21,15
21,22
21,27
21,29
21,30
21,32
21,35
21,36
21,44
21,51
21,59
21,69
21,73
21,74
21,82
21,84
21,87
21,91
21,98
21,109
21,115
21,119
21,187
22,3
22,4
22,7
22,8
22,11
22,14
22,15
22,27
22,32
22,35
22,37
22,44
22,48
22,51
22,52
22,57
22,59
22,63
22,68
22,69
22,73
22,80
22,84
22,88
22,90
22,98
22,119
22,121
22,148
22,158
22,187
23,134
23,139
24,30
25,158
27,3
27,4
27,7
27,8
27,11
27,13
27,14
27,15
27,21
27,22
27,26
27,29
27,30
27,34
27,35
27,36
27,37
27,44
27,51
27,52
27,53
27,57
27,59
27,62
27,63
27,68
27,69
27,70
27,73
27,74
27,77
27,80
27,82
27,84
27,87
27,88
27,90
27,91
27,98
27,104
27,116
27,119
27,121
27,127
27,134
27,148
27,182
28,7
28,8
28,125
28,134
28,158
30,3
30,4
30,11
30,14
30,15
30,21
30,22
30,27
30,32
30,35
30,37
30,39
30,44
30,51
30,52
30,59
30,62
30,63
30,68
30,69
30,70
30,73
30,82
30,84
30,87
30,88
30,90
30,91
30,98
30,119
30,121
31,7
31,8
31,158
32,73
33,134
33,158
34,7
34,8
34,18
34,109
35,3
35,4
35,11
35,14
35,15
35,22
35,27
35,29
35,32
35,37
35,44
35,48
35,51
35,52
35,53
35,59
35,62
35,68
35,69
35,82
35,84
35,90
35,98
35,150
35,187
36,11
36,13
36,22
36,32
36,34
36,35
36,39
36,57
36,59
36,69
36,73
36,80
36,98
36,121
37,15
37,22
37,35
37,59
37,182
40,7
40,8
42,100
42,133
43,125
43,158
43,212
44,4
44,11
44,14
44,15
44,21
44,22
44,27
44,30
44,35
44,37
44,68
44,69
44,70
44,80
44,82
44,98
44,119
44,121
45,6
45,7
45,8
45,10
45,16
45,18
45,23
45,29
45,31
45,32
45,33
45,39
45,42
45,48
45,53
45,55
45,57
45,58
45,59
45,66
45,76
45,79
45,96
45,103
45,108
45,109
45,112
45,116
45,119
45,120
45,125
45,127
45,128
45,134
45,136
45,158
45,178
45,182
45,187
46,112
48,112
49,5
49,7
49,8
49,26
49,32
49,34
49,39
49,42
49,44
49,48
49,49
49,51
49,55
49,57
49,59
49,60
49,70
49,108
49,109
49,116
49,119
49,127
52,68
52,84
55,66
58,7
58,10
58,16
58,23
58,45
58,76
58,79
58,97
58,103
58,112
58,127
60,30
60,51
60,88
62,4
62,30
62,52
62,68
63,3
63,15
63,22
63,30
63,73
63,87
68,15
68,48
68,52
68,62
69,3
69,14
69,22
69,23
69,30
69,32
69,35
69,42
69,52
69,84
69,87
69,88
71,113
73,11
73,14
73,22
73,27
73,30
73,32
73,42
73,44
73,68
73,98
73,100
73,117
73,121
73,148
74,4
74,14
74,15
74,27
76,23
76,31
76,32
76,45
77,51
78,158
79,7
79,8
79,10
79,16
79,23
79,32
79,45
79,58
79,76
79,97
80,11
80,23
80,36
80,42
81,7
81,10
81,23
81,70
81,76
81,97
81,103
82,4
82,14
82,22
82,35
82,53
84,3
84,22
84,52
84,68
86,51
86,77
86,90
87,30
87,63
87,69
88,3
88,22
88,51
88,69
88,90
93,14
93,21
93,33
93,59
96,7
96,8
96,15
96,23
96,35
96,44
96,45
96,76
96,108
98,11
98,13
98,30
98,73
98,121
101,7
101,10
101,16
101,23
101,97
102,44
102,70
105,2
105,4
105,6
105,7
105,8
105,9
105,10
105,14
105,15
105,18
105,22
105,23
105,25
105,26
105,27
105,29
105,31
105,32
105,34
105,35
105,39
105,44
105,45
105,54
105,62
105,76
105,91
105,96
105,99
105,103
105,105
105,109
105,112
105,125
105,128
105,134
105,150
105,156
105,182
107,5
107,7
107,8
107,25
107,26
107,32
107,33
107,55
107,57
107,59
107,60
107,70
107,90
107,108
107,109
107,119
107,134
109,7
109,8
109,75
109,92
109,138
109,150
109,168
110,212
113,125
114,5
114,7
114,8
114,9
114,14
114,26
114,27
114,32
114,42
114,44
114,45
114,59
114,66
114,70
114,96
114,108
114,109
114,112
121,27
121,73
121,98
140,8
148,69
154,115
154,168
166,23
169,157
172,134
2,7
2,8
2,23
2,31
2,32
2,34
2,99
2,105
2,166
3,15
3,60
3,109
4,14
4,21
4,36
4,74
4,82
4,148
5,14
5,95
6,45
6,97
7,2
7,26
7,28
7,31
7,34
7,72
7,109
9,2
9,26
9,28
9,31
9,34
9,72
9,109
11,17
11,36
11,84
12,2
12,33
12,62
14,15
14,21
14,27
14,30
14,35
14,39
14,44
14,68
14,104
14,138
14,150
14,156
14,157
15,3
15,4
15,5
15,7
15,9
15,14
15,22
15,27
15,30
15,36
15,37
15,39
15,44
15,59
15,68
15,73
17,2
17,14
17,29
17,33
17,110
17,125
19,72
21,14
22,2
22,4
22,15
22,31
22,37
22,48
22,68
22,109
22,148
23,7
23,8
23,30
23,31
23,34
23,39
23,45
24,72
26,2
26,33
26,34
26,105
26,150
27,4
27,6
27,15
27,88
27,102
27,105
28,193
30,21
30,84
32,6
32,117
33,125
33,158
34,2
35,4
35,14
35,22
35,109
35,121
35,158
36,11
36,14
36,22
36,32
38,72
40,4
40,5
40,23
40,27
40,49
40,54
40,67
40,70
40,76
40,96
40,108
40,158
41,72
42,72
43,2
43,33
43,71
43,92
43,110
43,125
43,134
43,158
43,159
43,181
44,14
44,21
44,30
44,35
44,87
44,113
44,193
45,2
45,4
45,5
45,6
45,7
45,9
45,14
45,15
45,16
45,18
45,26
45,29
45,31
45,32
45,34
45,37
45,40
45,44
45,49
45,58
45,66
45,70
45,76
45,82
45,94
45,103
45,105
45,109
45,112
45,134
49,5
49,26
49,48
49,96
49,109
51,48
52,68
55,6
55,16
55,76
60,48
60,51
63,87
68,44
68,45
68,48
68,52
68,62
68,84
68,90
69,84
70,15
71,44
71,92
71,181
73,21
76,16
76,44
86,77
89,2
89,40
89,146
89,158
91,74
93,33
93,48
93,83
107,95
107,96
108,95
109,75
109,115
109,138
109,168
113,92
113,181
115,75
115,138
115,168
119,173
125,158
135,125
168,115
173,157
173,180
1,28
2,2
2,6
2,7
2,8
2,10
2,14
2,17
2,18
2,22
2,23
2,26
2,27
2,29
2,32
2,34
2,39
2,44
2,45
2,51
2,77
2,80
2,99
2,105
2,110
2,116
2,134
2,139
2,156
2,158
2,166
2,182
2,212
3,14
3,15
3,17
3,22
3,30
3,37
3,52
3,63
3,68
3,69
3,84
3,87
3,88
4,3
4,6
4,11
4,13
4,14
4,15
4,21
4,22
4,27
4,30
4,35
4,36
4,37
4,44
4,52
4,57
4,63
4,73
4,74
4,88
4,121
4,158
5,6
5,14
5,21
5,22
5,27
5,32
5,33
5,35
5,37
5,39
5,44
5,68
5,77
5,80
5,82
5,86
5,117
5,158
6,6
6,7
6,8
6,45
7,2
7,6
7,17
7,18
7,19
7,26
7,29
7,32
7,33
7,34
7,36
7,39
7,44
7,45
7,66
7,72
7,80
7,97
7,110
7,117
7,125
7,134
7,139
7,146
7,155
7,158
7,170
7,213
8,6
8,18
8,26
8,34
8,97
8,110
8,140
9,2
9,6
9,8
9,17
9,18
9,19
9,26
9,29
9,32
9,33
9,34
9,36
9,39
9,44
9,45
9,66
9,72
9,80
9,110
9,117
9,125
9,134
9,139
9,140
9,146
9,158
9,170
9,213
10,6
10,8
10,9
10,18
10,26
10,29
10,34
10,139
10,155
11,13
11,15
11,27
11,36
11,44
11,73
11,98
11,102
12,2
12,3
12,4
12,6
12,7
12,8
12,11
12,13
12,14
12,15
12,17
12,18
12,19
12,21
12,22
12,26
12,27
12,30
12,32
12,33
12,34
12,35
12,36
12,37
12,42
12,44
12,51
12,54
12,57
12,59
12,60
12,62
12,63
12,67
12,71
12,72
12,73
12,77
12,80
12,82
12,83
12,84
12,86
12,88
12,89
12,91
12,92
12,98
12,100
12,102
12,116
12,117
12,121
12,125
12,133
12,134
12,139
12,146
12,148
12,150
12,158
12,187
12,212
12,213
13,36
13,98
13,121
14,3
14,4
14,7
14,8
14,11
14,13
14,15
14,21
14,22
14,27
14,30
14,35
14,36
14,37
14,44
14,45
14,54
14,57
14,63
14,69
14,73
14,74
14,80
14,82
14,87
14,88
14,104
14,109
14,119
14,134
14,150
14,180
14,187
15,3
15,4
15,11
15,13
15,14
15,21
15,22
15,27
15,30
15,35
15,36
15,37
15,44
15,45
15,52
15,63
15,68
15,69
15,73
15,74
15,82
15,84
15,87
15,88
15,98
15,212
16,6
17,125
17,134
17,155
17,158
17,190
17,212
18,26
19,15
19,32
19,36
19,37
19,40
19,116
19,117
19,125
19,133
19,134
21,15
21,27
21,30
21,44
21,87
21,121
22,3
22,4
22,6
22,11
22,13
22,14
22,15
22,21
22,23
22,26
22,27
22,30
22,32
22,34
22,35
22,36
22,37
22,42
22,44
22,45
22,48
22,51
22,52
22,60
22,62
22,63
22,68
22,69
22,73
22,74
22,77
22,80
22,82
22,83
22,84
22,86
22,87
22,88
22,90
22,98
22,102
22,117
22,121
22,134
22,148
22,150
22,168
23,7
23,8
23,10
23,26
23,32
23,34
23,35
25,15
25,25
25,33
25,89
25,125
25,134
25,146
25,158
26,26
26,34
26,139
26,212
27,3
27,4
27,6
27,7
27,8
27,11
27,13
27,14
27,15
27,21
27,22
27,25
27,26
27,30
27,32
27,35
27,36
27,37
27,44
27,52
27,60
27,62
27,63
27,68
27,69
27,73
27,74
27,82
27,84
27,87
27,88
27,98
27,100
27,104
27,117
27,121
27,127
27,148
27,158
28,6
28,7
28,8
28,18
28,26
28,27
28,29
28,34
28,44
28,71
28,133
28,134
28,139
28,158
30,11
30,14
30,15
30,22
30,27
30,35
30,36
30,44
30,52
30,63
30,68
30,73
30,87
30,98
30,121
31,6
31,7
31,8
31,18
31,34
31,139
32,72
32,73
33,26
33,51
33,60
33,77
33,80
33,125
33,134
33,139
33,158
33,168
33,212
34,7
34,8
34,18
34,26
34,139
34,212
35,3
35,4
35,5
35,6
35,11
35,13
35,14
35,15
35,21
35,22
35,25
35,26
35,27
35,30
35,31
35,32
35,33
35,34
35,36
35,37
35,42
35,44
35,51
35,52
35,53
35,54
35,58
35,59
35,60
35,62
35,63
35,68
35,69
35,73
35,74
